cluster_id,term,is_bigram,is_whitelist,observed_count,null_mean,null_std,z_score,log2_fc,p_value,q_value_fdr
0,second drs,True,False,5,0.134,,7.879459918326249,5.221623189091677,1.3198971213243274e-08,5.238755414232775e-06
0,slipstream,False,False,11,2.145,,5.088943160128379,2.358453970912476,8.148109183883437e-06,0.0019047437582595
0,slipstream drs,True,False,5,0.134,,7.879459918326249,5.221623189091677,1.3198971213243274e-08,5.238755414232775e-06
0,speed,False,False,15,2.44,,7.839055650839908,2.620009447820357,1.4485862186625191e-08,5.680879494418123e-06
0,speed advantage,True,False,3,0.107,,4.128056742662743,4.809279798982097,7.446346774481713e-05,0.0137397648011841
0,speed drs,True,False,3,0.107,,4.128056742662743,4.809279798982097,7.446346774481713e-05,0.0137397648011841
0,straight,False,False,18,3.914,,7.249181131577714,2.2012812454775954,5.6340262799310923e-08,2.022338351235593e-05
0,straight drs,True,False,3,0.08,,4.721422807225412,5.22881869049588,1.899228386524465e-05,0.003898641070438
0,wing open,True,False,3,0.08,,4.721422807225412,5.22881869049588,1.899228386524465e-05,0.003898641070438
0,zone,False,False,17,1.367,,14.18652209442136,3.6364495983063665,6.508454986985778e-15,5.3108992693803945e-12
1,10,False,False,28,1.512,,28.15579531046411,4.210896782498619,6.98561569098513e-29,1.0925502940700746e-25
1,10 second,True,False,27,0.447,,47.696148663354116,5.916540765642238,2.0130350498347347e-48,5.185578288374277e-45
1,advantage,False,False,11,0.957,,8.713726171358417,3.522840788813359,1.93318683370718e-09,8.409746803480614e-07
1,causing,False,False,20,0.355,,33.73054985061534,5.816037165157405,1.8597310812106547e-34,3.3469045277415206e-31
1,causing collision,True,False,19,0.293,,35.075949320012874,6.018954943683425,8.395579530041334e-36,1.59851834251987e-32
1,collision,False,False,21,0.386,,34.77298615152774,5.765644670172767,1.6866068058445042e-35,3.120840221473628e-32
1,driver track,True,False,5,0.077,,9.094758861618937,6.020925838854548,8.03972397232534e-10,3.667454085375744e-07
1,forcing,False,False,11,0.293,,15.299788997613732,5.230459048877137,5.01430795082952e-16,4.4510791982985073e-13
1,forcing driver,True,False,6,0.108,,10.08528036704532,5.795859283219775,8.217120069007293e-11,4.232456643366798e-08
1,gaining,False,False,8,0.509,,7.593859344911807,3.9742624385863916,2.5476552288722e-08,9.673432177696938e-06
1,gaining advantage,True,False,8,0.17,,12.395889625409309,5.556393348524385,4.018929377098735e-13,2.764350082961902e-10
1,gets second,True,False,3,0.093,,4.15952171584601,5.011587974275212,6.925932971174835e-05,0.0128881213884003
1,given,False,False,13,0.756,,12.626143041873972,4.103981578582107,2.365140572089376e-13,1.679582204317912e-10
1,given 10,True,False,5,0.077,,9.094758861618937,6.020925838854548,8.03972397232534e-10,3.667454085375744e-07
1,given second,True,False,8,0.123,,14.596590008290036,6.023269779322847,2.531686884375588e-15,2.1184897842148228e-12
1,got penalty,True,False,4,0.077,,6.574643228924526,5.698997743967186,2.662911732202039e-07,8.491327469169298e-05
1,got second,True,False,10,0.216,,15.305831377085617,5.5328248773859805,4.945026495737952e-16,4.419440822476661e-13
1,leaving,False,False,8,0.216,,11.152599505312894,5.210896782498619,7.0372097330141885e-12,4.145831685580592e-09
1,leaving track,True,False,8,0.17,,12.395889625409309,5.556393348524385,4.018929377098735e-13,2.764350082961902e-10
1,penalty,False,False,107,1.713,,221.3656176505567,5.964941834979235,4.309058096281701e-222,9.435113607618412e-218
1,penalty causing,True,False,19,0.293,,35.075949320012874,6.018954943683425,8.395579530041334e-36,1.59851834251987e-32
1,penalty forcing,True,False,9,0.139,,16.43823383315949,6.0167682133808915,3.6455760869395805e-17,3.421008599984103e-14
1,penalty hanging,True,False,3,0.046,,5.445777015341073,6.02718482932623,3.582803457587863e-06,0.000921124045096
1,penalty leaving,True,False,6,0.093,,10.924887451487908,6.011587974275212,1.1888102707050032e-11,6.850049917725461e-09
1,penalty speeding,True,False,5,0.077,,9.094758861618937,6.020925838854548,8.03972397232534e-10,3.667454085375744e-07
1,penalty unsafe,True,False,3,0.046,,5.445777015341073,6.02718482932623,3.582803457587863e-06,0.000921124045096
1,release,False,False,8,0.185,,11.924362384579117,5.434402824145775,1.1902484248780518e-12,7.857792817426077e-10
1,risk penalty,True,False,3,0.046,,5.445777015341073,6.02718482932623,3.582803457587863e-06,0.000921124045096
1,second,False,False,83,8.734,,67.33261247861923,3.2483969002287565,4.649299476250304e-68,1.9087698999745626e-64
1,second penalty,True,False,39,0.617,,72.0973296572573,5.982059824374917,7.992273600740579e-73,3.620665298520325e-69
1,second time,True,False,41,0.972,,61.04070651866847,5.3985237856743895,9.105283686544096e-62,3.0672198707779928e-58
1,speeding,False,False,5,0.108,,7.783307704960663,5.5328248773859805,1.646995054278465e-08,6.439750662228798e-06
1,speeding pit,True,False,5,0.077,,9.094758861618937,6.020925838854548,8.03972397232534e-10,3.667454085375744e-07
1,time,False,False,45,7.469,,23.70740845523771,2.590937998109733,1.9615145987892982e-24,2.5019023488402215e-21
1,time penalty,True,False,43,0.679,,80.02343762136658,5.984781275119453,9.474632608801935e-81,4.978957334455852e-77
1,track,False,False,23,2.963,,14.031471018851967,2.9565033297578176,9.300985796117431e-15,7.405613999701354e-12
1,track gaining,True,False,8,0.17,,12.395889625409309,5.556393348524385,4.018929377098735e-13,2.764350082961902e-10
1,unsafe,False,False,7,0.139,,11.213629530083471,5.654198133996183,6.114634043252299e-12,3.6185412705689823e-09
1,unsafe release,True,False,7,0.108,,12.758819628501003,6.0182517045562225,1.7425304321287835e-13,1.264788276526801e-10
2,away,False,False,41,1.37,,55.422743452015894,4.903376111432282,3.7779529760634417e-56,1.078983369963719e-52
2,away ahead,True,False,3,0.028,,5.87774854150894,6.743391863325639,1.3251085570329306e-06,0.000377630068956
2,away comes,True,False,2,0.021,,3.835108310149684,6.573466861883326,0.0001461812562681,0.0244334716583774
2,away gets,True,False,6,0.049,,12.187931942314657,6.936036941268035,6.487360881147078e-13,4.3263123001095346e-10
2,away getting,True,False,4,0.035,,7.9566892676089624,6.836501267717121,1.1048688573222971e-08,4.452553711643377e-06
2,better,False,False,5,0.551,,3.682730137406646,3.1818038709782916,0.0002076203231165,0.0335502184129833
2,better start,True,False,3,0.056,,4.740329983012938,5.743391863325639,1.8183187496220507e-05,0.0037978289992105
2,gets away,True,False,3,0.099,,3.9404655596181084,4.921390165303634,0.0001146923471038,0.0200369970653196
2,gets better,True,False,2,0.028,,3.536051192121083,6.158429362604483,0.0002910374039792,0.0447196841931936
2,getting away,True,False,3,0.049,,4.942273356462677,5.936036941268035,1.1421592032052388e-05,0.0026050747826439
2,lights,False,False,45,0.741,,78.89152280770907,5.924307648685928,1.2837403509069726e-79,6.48664124387517e-76
2,lights away,True,False,41,0.395,,84.40739226116123,6.697627446215705,3.913882098276145e-85,2.337228066105122e-81
2,lights lights,True,False,3,0.021,,6.4776299005617215,7.158429362604483,3.329431617512975e-07,0.0001041446209958
2,reaction,False,False,4,0.297,,3.6908470036068675,3.7514651638613215,0.0002037759828004,0.0329695486655049
2,start,False,False,11,1.448,,6.863072297719223,2.925370016216179,1.370653572208984e-07,4.593647543431823e-05
2,start good,True,False,3,0.028,,5.87774854150894,6.743391863325639,1.3251085570329306e-06,0.000377630068956
3,check,False,False,3,0.092,,4.026747648124919,5.02718482932623,9.4026950642819e-05,0.0168755255022554
3,checking,False,False,11,0.098,,21.242268278520214,6.810506059184176,5.724423045985567e-22,6.655325682207079e-19
3,checking left,True,False,5,0.037,,10.375740442843545,7.0782590139204995,4.209781518344629e-11,2.26665678997559e-08
3,checking mirrors,True,False,6,0.037,,13.411855819084307,7.341293419754294,3.873862314764348e-14,2.9762136576870235e-11
3,checks,False,False,8,0.061,,16.31399386439163,7.0350469470992,4.852953562501904e-17,4.4898706142764086e-14
3,checks mirror,True,False,3,0.025,,6.062053635341263,6.906890595608519,8.66854812632244e-07,0.0002491989449986
3,checks mirrors,True,False,3,0.018,,6.662234670227643,7.380821783940931,2.1765333687297569e-07,7.095390765514653e-05
3,doesn need,True,False,2,0.018,,3.95665602161158,6.795859283219775,0.0001104953440191,0.0194329803425219
3,driving mirrors,True,False,3,0.025,,6.062053635341263,6.906890595608519,8.66854812632244e-07,0.0002491989449986
3,hand,False,False,5,0.393,,4.3872316998206555,3.669326877290843,4.0998531395724966e-05,0.0079914288733601
3,hand mirror,True,False,5,0.037,,10.375740442843545,7.0782590139204995,4.209781518344629e-11,2.26665678997559e-08
3,having look,True,False,2,0.025,,3.6573329330120967,6.321928094887363,0.0002201238332257,0.0352045692637203
3,left,False,False,10,0.811,,8.299232389018067,3.624154275332176,5.020738601732565e-09,2.1141171619910816e-06
3,left hand,True,False,5,0.227,,5.57628900016867,4.461163892258535,2.6528396490195897e-06,0.0007156457119704
3,left mirror,True,False,4,0.025,,8.90210267212443,7.321928094887363,1.2528449532196404e-09,5.617534422327081e-07
3,looking,False,False,8,0.75,,6.205620439204348,3.415037499278844,6.228443953239511e-07,0.0001838804613035
3,looking mirrors,True,False,4,0.025,,8.90210267212443,7.321928094887363,1.2528449532196404e-09,5.617534422327081e-07
3,mirror,False,False,18,0.148,,36.308386371537885,6.92625592047545,4.916019857261533e-37,9.785560981327138e-34
3,mirrors,False,False,22,0.154,,47.84401576100111,7.158429362604483,1.432135924619428e-48,3.8397610047510614e-45
3,rival title,True,False,2,0.025,,3.6573329330120967,6.321928094887363,0.0002201238332257,0.0352045692637203
3,scarlet,False,False,9,0.086,,16.96350963907581,6.709444531402301,1.0876529971307716e-17,1.0663544787391961e-14
3,sees,False,False,4,0.135,,5.073127965505905,4.888968687611256,8.450298191988534e-06,0.0019718763326299
3,trying retake,True,False,2,0.025,,3.6573329330120967,6.321928094887363,0.0002201238332257,0.0352045692637203
4,chop,False,False,3,0.055,,4.744678362488765,5.769387071858584,1.8002036483094508e-05,0.0037840568720048
4,chops,False,False,3,0.049,,4.897916818788452,5.936036941268035,1.2649786079222804e-05,0.0028408175999042
4,gets launch,True,False,3,0.027,,5.81553953997788,6.795859283219775,1.5291865165733828e-06,0.0004292701021396
4,good,False,False,15,1.181,,12.774419501848495,3.666881630873448,1.6810494858170068e-13,1.2269419847149726e-10
4,good launch,True,False,13,0.093,,26.90937517273834,7.127065191695148,1.2320400544452285e-27,1.7984499354755152e-24
4,got,False,False,13,3.669,,4.443065724185984,1.8250528135546364,3.605240787901284e-05,0.0071117434497195
4,got good,True,False,4,0.06,,6.598065704094488,6.058893689053568,2.523099025798211e-07,8.104514856070065e-05
4,got launch,True,False,3,0.022,,6.211814772653856,7.091315166745946,6.140238315501128e-07,0.0001820947965998
4,great launch,True,False,2,0.022,,3.7557755078108426,6.50635266602479,0.0001754787338723,0.0289619273130862
4,initial launch,True,False,2,0.016,,4.0552885008772925,6.965784284662087,8.804637885196075e-05,0.015981754402115
4,launch,False,False,38,0.324,,82.05472314548884,6.873861795221048,8.816107040459043e-83,5.0357603415102055e-79
4,launch line,True,False,19,0.126,,41.09922302770191,7.236431874605756,7.957505955011493e-42,1.8340794777992807e-38
4,line,False,False,23,1.895,,19.95271708754605,3.601364107660646,1.11502065496168e-20,1.2106359798863278e-17
4,pole sitter,True,False,3,0.049,,4.897916818788452,5.936036941268035,1.2649786079222804e-05,0.0028408175999042
4,sitter,False,False,3,0.049,,4.897916818788452,5.936036941268035,1.2649786079222804e-05,0.0028408175999042
5,10 minutes,True,False,2,0.022,,3.7351668908709663,6.50635266602479,0.0001840064764707,0.0301046511243068
5,30,False,False,2,0.028,,3.5148725726713694,6.158429362604483,0.0003055817596059,0.0467358664144189
5,class,False,False,2,0.017,,4.034641908010457,6.878321443411748,9.233324353838992e-05,0.0166057313508225
5,expected,False,False,3,0.079,,4.238470771572783,5.24696603720614,5.7746973566270894e-05,0.0109316518721072
5,extraordinary,False,False,3,0.09,,4.054793444632743,5.058893689053568,8.814680094813818e-05,0.015981754402115
5,falling,False,False,3,0.039,,5.243562824203954,6.265344566520995,5.707385082657329e-06,0.0013859767516066
5,lasting,False,False,2,0.017,,4.034641908010457,6.878321443411748,9.233324353838992e-05,0.0166057313508225
5,light,False,False,3,0.073,,4.341501048809701,5.360922226503226,4.555110861171706e-05,0.0088394718537266
5,minutes,False,False,4,0.051,,6.970572762384881,6.293358942690592,1.070107080457516e-07,3.63272319902291e-05
5,rain,False,False,32,0.236,,69.90186359477444,7.083141235300246,1.253534829152077e-70,5.489479723822776e-67
5,rain coming,True,False,4,0.028,,8.364868444547074,7.158429362604483,4.3164981136147456e-09,1.8293040521750024e-06
5,rain falling,True,False,3,0.017,,6.780801270923056,7.463283944132904,1.6565278016339152e-07,5.537608052607055e-05
5,temperature,False,False,3,0.107,,3.821769584925654,4.809279798982097,0.0001507406609121,0.0251635388411576
5,track,False,False,7,1.08,,4.073374600907194,2.6963236096688603,8.445500638500863e-05,0.0154316563544323
5,wet,False,False,5,0.09,,7.733814756136123,5.795859283219775,1.845802559474085e-08,7.174383344777143e-06
6,10th grid,True,False,3,0.182,,3.6507509491575814,4.042952145184547,0.0002234853456182,0.0352045692637203
6,abu,False,False,5,0.365,,5.3331915160088155,3.77595972578207,4.64310477550219e-06,0.0011552888882317
6,abu dhabi,True,False,5,0.365,,5.3331915160088155,3.77595972578207,4.64310477550219e-06,0.0011552888882317
6,arabian,False,False,8,0.486,,9.753007182568318,4.040971781056306,1.7660086133557995e-10,8.624949724469573e-08
6,arabian grand,True,False,8,0.486,,9.753007182568318,4.040971781056306,1.7660086133557995e-10,8.624949724469573e-08
6,australian,False,False,11,0.73,,12.370211199329626,3.9134632495320045,4.263721217258307e-13,2.8873744259717905e-10
6,australian grand,True,False,11,0.73,,12.370211199329626,3.9134632495320045,4.263721217258307e-13,2.8873744259717905e-10
6,austrian,False,False,8,0.669,,7.606674430674995,3.579921884020626,2.473577770376605e-08,9.419384149594112e-06
6,austrian grand,True,False,8,0.669,,7.606674430674995,3.579921884020626,2.473577770376605e-08,9.419384149594112e-06
6,azerbaijan,False,False,7,0.486,,7.651089098782752,3.8483267031139103,2.2331140356744057e-08,8.603448373922602e-06
6,azerbaijan grand,True,False,7,0.486,,7.651089098782752,3.8483267031139103,2.2331140356744057e-08,8.603448373922602e-06
6,belgian,False,False,11,0.791,,11.581629510137441,3.7976820188265923,2.6204174923566218e-12,1.6630916351490024e-09
6,belgian grand,True,False,11,0.791,,11.581629510137441,3.7976820188265923,2.6204174923566218e-12,1.6630916351490024e-09
6,british,False,False,20,1.338,,22.175995934050743,3.9018499789079883,6.668130120172779e-23,8.111409839516843e-20
6,british grand,True,False,20,1.338,,22.175995934050743,3.9018499789079883,6.668130120172779e-23,8.111409839516843e-20
6,canadian,False,False,8,0.608,,8.147243174991583,3.7178567712185018,7.124539932646618e-09,2.941968529710007e-06
6,canadian grand,True,False,8,0.608,,8.147243174991583,3.7178567712185018,7.124539932646618e-09,2.941968529710007e-06
6,chinese,False,False,4,0.304,,4.1919382696701835,3.7178567712185018,6.427790750158071e-05,0.0120287428015779
6,chinese grand,True,False,4,0.304,,4.1919382696701835,3.7178567712185018,6.427790750158071e-05,0.0120287428015779
6,dhabi,False,False,5,0.365,,5.3331915160088155,3.77595972578207,4.64310477550219e-06,0.0011552888882317
6,dhabi grand,True,False,5,0.365,,5.3331915160088155,3.77595972578207,4.64310477550219e-06,0.0011552888882317
6,dutch,False,False,12,0.73,,14.650863764709024,4.038994131615864,2.2342729894910666e-15,1.8816015914575536e-12
6,dutch grand,True,False,12,0.73,,14.650863764709024,4.038994131615864,2.2342729894910666e-15,1.8816015914575536e-12
6,emilia,False,False,4,0.243,,4.86942965198434,4.040971781056306,1.350735605385008e-05,0.002937984120746
6,emilia romagna,True,False,4,0.243,,4.86942965198434,4.040971781056306,1.350735605385008e-05,0.002937984120746
6,end grand,True,False,6,0.547,,5.4539633519323765,3.4553497625906866,3.515901083112447e-06,0.0009201295232967
6,ends,False,False,5,0.486,,4.407758543266639,3.362899875943669,3.9105825384954265e-05,0.0076680103220503
6,fifth grand,True,False,3,0.182,,3.6507509491575814,4.042952145184547,0.0002234853456182,0.0352045692637203
6,final,False,False,18,6.567,,4.105660498314964,1.454690546202297,7.84042313851838e-05,0.0144466119249087
6,final grand,True,False,3,0.182,,3.6507509491575814,4.042952145184547,0.0002234853456182,0.0352045692637203
6,formula grand,True,False,6,0.365,,7.309441787850482,4.038994131615864,4.9040875200473156e-08,1.7847074848579944e-05
6,grand,False,False,445,31.377,,300.0,3.8260260102098864,0.0,0.0
6,grand prix,True,False,445,31.377,,300.0,3.8260260102098864,0.0,0.0
6,grands,False,False,10,0.73,,10.428956093378796,3.77595972578207,3.724293564868429e-11,2.0302190513616374e-08
6,grands prix,True,False,10,0.73,,10.428956093378796,3.77595972578207,3.724293564868429e-11,2.0302190513616374e-08
6,grid,False,False,13,3.77,,4.1550713251208435,1.7858751946471525,6.997270688772273e-05,0.0130024530977106
6,home,False,False,16,5.473,,4.054265243625142,1.547668143454599,8.825407275520565e-05,0.015981754402115
6,hungarian,False,False,7,0.547,,7.021258019244306,3.6777421839271347,9.52230265208819e-08,3.278924365381073e-05
6,hungarian grand,True,False,7,0.547,,7.021258019244306,3.6777421839271347,9.52230265208819e-08,3.278924365381073e-05
6,italian,False,False,11,0.791,,11.581629510137441,3.7976820188265923,2.6204174923566218e-12,1.6630916351490024e-09
6,italian grand,True,False,11,0.791,,11.581629510137441,3.7976820188265923,2.6204174923566218e-12,1.6630916351490024e-09
6,japanese,False,False,7,0.547,,7.021258019244306,3.6777421839271347,9.52230265208819e-08,3.278924365381073e-05
6,japanese grand,True,False,7,0.547,,7.021258019244306,3.6777421839271347,9.52230265208819e-08,3.278924365381073e-05
6,lap grand,True,False,9,0.547,,10.976127492526148,4.040312263311843,1.0565073128728895e-11,6.1688757660439445e-09
6,lead,False,False,57,19.763,,12.890294440667796,1.52815995633217,1.28737644710439e-13,9.448623917027171e-11
6,lead british,True,False,4,0.243,,4.86942965198434,4.040971781056306,1.350735605385008e-05,0.002937984120746
6,lead grand,True,False,28,1.763,,32.95013096539138,3.9893224473995095,1.1216801505979733e-33,1.9389717298020964e-30
6,lead saudi,True,False,3,0.182,,3.6507509491575814,4.042952145184547,0.0002234853456182,0.0352045692637203
6,leading grand,True,False,3,0.182,,3.6507509491575814,4.042952145184547,0.0002234853456182,0.0352045692637203
6,leads,False,False,16,5.959,,3.605005325467971,1.4249297525484512,0.0002483102656452,0.0385147691374414
6,leads grand,True,False,5,0.304,,6.088992586179666,4.039784866105864,8.14718191917426e-07,0.0002362790666254
6,line wins,True,False,4,0.243,,4.86942965198434,4.040971781056306,1.350735605385008e-05,0.002937984120746
6,meters grand,True,False,3,0.182,,3.6507509491575814,4.042952145184547,0.0002234853456182,0.0352045692637203
6,moment grand,True,False,4,0.304,,4.1919382696701835,3.7178567712185018,6.427790750158071e-05,0.0120287428015779
6,opening,False,False,11,3.162,,3.635121899899695,1.7985942509410136,0.000231674428358,0.0361049344009069
6,place grand,True,False,15,0.973,,17.154282630402633,3.946378885489494,7.009989534600305e-18,6.924393872914659e-15
6,position grand,True,False,4,0.243,,4.86942965198434,4.040971781056306,1.350735605385008e-05,0.002937984120746
6,prix,False,False,454,32.046,,300.0,3.824476102339711,0.0,0.0
6,prix comes,True,False,5,0.304,,6.088992586179666,4.039784866105864,8.14718191917426e-07,0.0002362790666254
6,prix going,True,False,6,0.426,,6.487301443274246,3.816037165157405,3.256106166137423e-07,0.0001020940820244
6,prix got,True,False,3,0.182,,3.6507509491575814,4.042952145184547,0.0002234853456182,0.0352045692637203
6,prix grand,True,False,4,0.243,,4.86942965198434,4.040971781056306,1.350735605385008e-05,0.002937984120746
6,prix lights,True,False,4,0.304,,4.1919382696701835,3.7178567712185018,6.427790750158071e-05,0.0120287428015779
6,prix row,True,False,4,0.304,,4.1919382696701835,3.7178567712185018,6.427790750158071e-05,0.0120287428015779
6,prix second,True,False,5,0.365,,5.3331915160088155,3.77595972578207,4.64310477550219e-06,0.0011552888882317
6,prix time,True,False,4,0.243,,4.86942965198434,4.040971781056306,1.350735605385008e-05,0.002937984120746
6,prix underway,True,False,17,1.946,,12.412346641765946,3.1269511311313147,3.869486699735847e-13,2.704030237577109e-10
6,prix victories,True,False,5,0.365,,5.3331915160088155,3.77595972578207,4.64310477550219e-06,0.0011552888882317
6,prix victory,True,False,11,0.669,,13.425053697844499,4.0393535026579235,3.7579093717519356e-14,2.9041123624898947e-11
6,prix win,True,False,8,0.547,,8.822496061259814,3.8703872618695305,1.5048871669903879e-09,6.67925866386923e-07
6,prix winner,True,False,8,0.486,,9.753007182568318,4.040971781056306,1.7660086133557995e-10,8.624949724469573e-08
6,prix year,True,False,7,0.669,,6.105753555079463,3.3872768060782303,7.83874334225344e-07,0.0002288494989626
6,retirement,False,False,6,0.973,,3.6343812002296616,2.6244507906021317,0.0002320698918004,0.0361237133947527
6,retirement grand,True,False,4,0.243,,4.86942965198434,4.040971781056306,1.350735605385008e-05,0.002937984120746
6,romagna,False,False,4,0.243,,4.86942965198434,4.040971781056306,1.350735605385008e-05,0.002937984120746
6,romagna grand,True,False,4,0.243,,4.86942965198434,4.040971781056306,1.350735605385008e-05,0.002937984120746
6,row,False,False,14,2.797,,6.511555068596151,2.3234746682434992,3.079249867467681e-07,9.67797920068024e-05
6,saudi,False,False,11,0.73,,12.370211199329626,3.9134632495320045,4.263721217258307e-13,2.8873744259717905e-10
6,saudi arabian,True,False,8,0.486,,9.753007182568318,4.040971781056306,1.7660086133557995e-10,8.624949724469573e-08
6,saudi grand,True,False,3,0.182,,3.6507509491575814,4.042952145184547,0.0002234853456182,0.0352045692637203
6,second grand,True,False,5,0.426,,4.811441592341652,3.5530027593236113,1.5436840172723303e-05,0.0032710166363414
6,seventh grand,True,False,3,0.182,,3.6507509491575814,4.042952145184547,0.0002234853456182,0.0352045692637203
6,spanish,False,False,8,0.791,,6.761941248544437,3.3382504001892954,1.730050384991892e-07,5.739573216633707e-05
6,spanish grand,True,False,8,0.791,,6.761941248544437,3.3382504001892954,1.730050384991892e-07,5.739573216633707e-05
6,start grand,True,False,8,0.669,,7.606674430674995,3.579921884020626,2.473577770376605e-08,9.419384149594112e-06
6,started,False,False,13,3.648,,4.312801615065903,1.8333339886384374,4.86629446379269e-05,0.0094294144760358
6,started grand,True,False,6,0.365,,7.309441787850482,4.038994131615864,4.9040875200473156e-08,1.7847074848579944e-05
6,stop grand,True,False,3,0.182,,3.6507509491575814,4.042952145184547,0.0002234853456182,0.0352045692637203
6,takes,False,False,33,9.608,,9.638263513737865,1.7801579683149062,2.3000458116817436e-10,1.0988029765654573e-07
6,takes lead,True,False,14,2.189,,8.066926711663735,2.677082967538745,8.571824848250664e-09,3.508199567799935e-06
6,time wins,True,False,5,0.365,,5.3331915160088155,3.77595972578207,4.64310477550219e-06,0.0011552888882317
6,underway,False,False,18,2.858,,10.083683551515806,2.654919085008583,8.247388417229175e-11,4.232456643366798e-08
6,victories,False,False,11,1.034,,9.478398044000826,3.41119543298445,3.3235480045178276e-10,1.5762976268647446e-07
6,victories row,True,False,4,0.304,,4.1919382696701835,3.7178567712185018,6.427790750158071e-05,0.0120287428015779
6,victory,False,False,25,5.169,,10.819636608337351,2.2739709874907077,1.514828236012094e-11,8.65269888410108e-09
6,win,False,False,42,9.0,,17.2377767288112,2.222392421336448,5.783933235187658e-18,5.756591005348589e-15
6,win grand,True,False,10,0.608,,12.200142303899012,4.039784866105864,6.307506345509786e-13,4.227831396161703e-10
